,countyfips,STNAME,CTYNAME,TOT_POP,PercentHBAC,dens2010,turnout,Q13,EQ_DRE with and without paper trail,EQ_DRE without paper trail,EQ_Mail,EQ_Paper and DRE with and without paper trail,EQ_Paper and DRE with paper trail,EQ_Paper and DRE without paper trail,EQ_Paper ballot
2759,24031,Maryland,Montgomery County,1052567,0.018277221307527215,1978.15,0.45724033538074893,2.0,0,0,0,0,0,0,1
2760,24031,Maryland,Montgomery County,1052567,0.018277221307527215,1978.15,0.45724033538074893,2.0,0,0,0,0,0,0,1
2761,24031,Maryland,Montgomery County,1052567,0.018277221307527215,1978.15,0.45724033538074893,3.0,0,0,0,0,0,0,1
2762,24031,Maryland,Montgomery County,1052567,0.018277221307527215,1978.15,0.45724033538074893,2.0,0,0,0,0,0,0,1
2763,24031,Maryland,Montgomery County,1052567,0.018277221307527215,1978.15,0.45724033538074893,3.0,0,0,0,0,0,0,1
2764,24031,Maryland,Montgomery County,1052567,0.018277221307527215,1978.15,0.45724033538074893,1.0,0,0,0,0,0,0,1
2765,24031,Maryland,Montgomery County,1052567,0.018277221307527215,1978.15,0.45724033538074893,1.0,0,0,0,0,0,0,1
2766,24031,Maryland,Montgomery County,1052567,0.018277221307527215,1978.15,0.45724033538074893,2.0,0,0,0,0,0,0,1
2767,24031,Maryland,Montgomery County,1052567,0.018277221307527215,1978.15,0.45724033538074893,4.0,0,0,0,0,0,0,1
2768,24031,Maryland,Montgomery County,1052567,0.018277221307527215,1978.15,0.45724033538074893,1.0,0,0,0,0,0,0,1
2769,24031,Maryland,Montgomery County,1052567,0.018277221307527215,1978.15,0.45724033538074893,2.0,0,0,0,0,0,0,1
2770,24031,Maryland,Montgomery County,1052567,0.018277221307527215,1978.15,0.45724033538074893,4.0,0,0,0,0,0,0,1
2771,24031,Maryland,Montgomery County,1052567,0.018277221307527215,1978.15,0.45724033538074893,1.0,0,0,0,0,0,0,1
2772,24031,Maryland,Montgomery County,1052567,0.018277221307527215,1978.15,0.45724033538074893,4.0,0,0,0,0,0,0,1
2773,24031,Maryland,Montgomery County,1052567,0.018277221307527215,1978.15,0.45724033538074893,1.0,0,0,0,0,0,0,1
2774,24031,Maryland,Montgomery County,1052567,0.018277221307527215,1978.15,0.45724033538074893,1.0,0,0,0,0,0,0,1
2775,24031,Maryland,Montgomery County,1052567,0.018277221307527215,1978.15,0.45724033538074893,1.0,0,0,0,0,0,0,1
2776,24031,Maryland,Montgomery County,1052567,0.018277221307527215,1978.15,0.45724033538074893,1.0,0,0,0,0,0,0,1
2777,24031,Maryland,Montgomery County,1052567,0.018277221307527215,1978.15,0.45724033538074893,1.0,0,0,0,0,0,0,1
2778,24031,Maryland,Montgomery County,1052567,0.018277221307527215,1978.15,0.45724033538074893,3.0,0,0,0,0,0,0,1
2779,24031,Maryland,Montgomery County,1052567,0.018277221307527215,1978.15,0.45724033538074893,2.0,0,0,0,0,0,0,1
2780,24031,Maryland,Montgomery County,1052567,0.018277221307527215,1978.15,0.45724033538074893,1.0,0,0,0,0,0,0,1
2781,24031,Maryland,Montgomery County,1052567,0.018277221307527215,1978.15,0.45724033538074893,1.0,0,0,0,0,0,0,1
2782,24031,Maryland,Montgomery County,1052567,0.018277221307527215,1978.15,0.45724033538074893,2.0,0,0,0,0,0,0,1
2783,24031,Maryland,Montgomery County,1052567,0.018277221307527215,1978.15,0.45724033538074893,2.0,0,0,0,0,0,0,1
2784,24033,Maryland,Prince George's County,909308,0.031004896030827837,1788.76,0.45724033538074893,2.0,0,0,0,0,0,0,1
2785,24033,Maryland,Prince George's County,909308,0.031004896030827837,1788.76,0.45724033538074893,5.0,0,0,0,0,0,0,1
2786,24033,Maryland,Prince George's County,909308,0.031004896030827837,1788.76,0.45724033538074893,3.0,0,0,0,0,0,0,1
2787,24033,Maryland,Prince George's County,909308,0.031004896030827837,1788.76,0.45724033538074893,3.0,0,0,0,0,0,0,1
2788,24033,Maryland,Prince George's County,909308,0.031004896030827837,1788.76,0.45724033538074893,3.0,0,0,0,0,0,0,1
2789,24033,Maryland,Prince George's County,909308,0.031004896030827837,1788.76,0.45724033538074893,1.0,0,0,0,0,0,0,1
2790,24033,Maryland,Prince George's County,909308,0.031004896030827837,1788.76,0.45724033538074893,3.0,0,0,0,0,0,0,1
2791,24033,Maryland,Prince George's County,909308,0.031004896030827837,1788.76,0.45724033538074893,4.0,0,0,0,0,0,0,1
2792,24033,Maryland,Prince George's County,909308,0.031004896030827837,1788.76,0.45724033538074893,3.0,0,0,0,0,0,0,1
2793,24033,Maryland,Prince George's County,909308,0.031004896030827837,1788.76,0.45724033538074893,4.0,0,0,0,0,0,0,1
2794,24033,Maryland,Prince George's County,909308,0.031004896030827837,1788.76,0.45724033538074893,2.0,0,0,0,0,0,0,1
2795,24033,Maryland,Prince George's County,909308,0.031004896030827837,1788.76,0.45724033538074893,1.0,0,0,0,0,0,0,1
2796,24033,Maryland,Prince George's County,909308,0.031004896030827837,1788.76,0.45724033538074893,1.0,0,0,0,0,0,0,1
2797,24033,Maryland,Prince George's County,909308,0.031004896030827837,1788.76,0.45724033538074893,1.0,0,0,0,0,0,0,1
2798,24033,Maryland,Prince George's County,909308,0.031004896030827837,1788.76,0.45724033538074893,3.0,0,0,0,0,0,0,1
2799,24033,Maryland,Prince George's County,909308,0.031004896030827837,1788.76,0.45724033538074893,4.0,0,0,0,0,0,0,1
2800,24033,Maryland,Prince George's County,909308,0.031004896030827837,1788.76,0.45724033538074893,1.0,0,0,0,0,0,0,1
2801,24033,Maryland,Prince George's County,909308,0.031004896030827837,1788.76,0.45724033538074893,2.0,0,0,0,0,0,0,1
2802,24033,Maryland,Prince George's County,909308,0.031004896030827837,1788.76,0.45724033538074893,2.0,0,0,0,0,0,0,1
2803,24033,Maryland,Prince George's County,909308,0.031004896030827837,1788.76,0.45724033538074893,4.0,0,0,0,0,0,0,1
2804,24035,Maryland,Queen Anne's County,50251,0.003064615629539711,128.52,0.45724033538074893,1.0,0,0,0,0,0,0,1
2805,24035,Maryland,Queen Anne's County,50251,0.003064615629539711,128.52,0.45724033538074893,1.0,0,0,0,0,0,0,1
2806,24037,Maryland,St. Mary's County,112664,0.005867002769296315,294.39,0.45724033538074893,2.0,0,0,0,0,0,0,1
2807,24037,Maryland,St. Mary's County,112664,0.005867002769296315,294.39,0.45724033538074893,3.0,0,0,0,0,0,0,1
2808,24039,Maryland,Somerset County,25675,0.008490749756572541,82.79,0.45724033538074893,1.0,0,0,0,0,0,0,1
2809,24041,Maryland,Talbot County,36968,0.0071683618264444925,140.69,0.45724033538074893,1.0,0,0,0,0,0,0,1
2810,24043,Maryland,Washington County,150926,0.007188953526893974,322.05,0.45724033538074893,3.0,0,0,0,0,0,0,1
2811,24043,Maryland,Washington County,150926,0.007188953526893974,322.05,0.45724033538074893,1.0,0,0,0,0,0,0,1
2812,24043,Maryland,Washington County,150926,0.007188953526893974,322.05,0.45724033538074893,1.0,0,0,0,0,0,0,1
2813,24043,Maryland,Washington County,150926,0.007188953526893974,322.05,0.45724033538074893,2.0,0,0,0,0,0,0,1
2814,24045,Maryland,Wicomico County,103195,0.008527544939192791,263.68,0.45724033538074893,1.0,0,0,0,0,0,0,1
2815,24045,Maryland,Wicomico County,103195,0.008527544939192791,263.68,0.45724033538074893,2.0,0,0,0,0,0,0,1
2816,24045,Maryland,Wicomico County,103195,0.008527544939192791,263.68,0.45724033538074893,2.0,0,0,0,0,0,0,1
2817,24047,Maryland,Worcester County,51823,0.00391717963066592,109.88,0.45724033538074893,1.0,0,0,0,0,0,0,1
2818,24510,Maryland,Baltimore city,602495,0.010954447754753151,7671.52,0.45724033538074893,2.0,0,0,0,0,0,0,1
2819,24510,Maryland,Baltimore city,602495,0.010954447754753151,7671.52,0.45724033538074893,4.0,0,0,0,0,0,0,1
2820,24510,Maryland,Baltimore city,602495,0.010954447754753151,7671.52,0.45724033538074893,3.0,0,0,0,0,0,0,1
2821,24510,Maryland,Baltimore city,602495,0.010954447754753151,7671.52,0.45724033538074893,3.0,0,0,0,0,0,0,1
2822,24510,Maryland,Baltimore city,602495,0.010954447754753151,7671.52,0.45724033538074893,1.0,0,0,0,0,0,0,1
2823,24510,Maryland,Baltimore city,602495,0.010954447754753151,7671.52,0.45724033538074893,2.0,0,0,0,0,0,0,1
2824,24510,Maryland,Baltimore city,602495,0.010954447754753151,7671.52,0.45724033538074893,3.0,0,0,0,0,0,0,1
2825,24510,Maryland,Baltimore city,602495,0.010954447754753151,7671.52,0.45724033538074893,2.0,0,0,0,0,0,0,1
2826,24510,Maryland,Baltimore city,602495,0.010954447754753151,7671.52,0.45724033538074893,4.0,0,0,0,0,0,0,1
2827,24510,Maryland,Baltimore city,602495,0.010954447754753151,7671.52,0.45724033538074893,2.0,0,0,0,0,0,0,1
2828,24510,Maryland,Baltimore city,602495,0.010954447754753151,7671.52,0.45724033538074893,3.0,0,0,0,0,0,0,1
2829,24510,Maryland,Baltimore city,602495,0.010954447754753151,7671.52,0.45724033538074893,2.0,0,0,0,0,0,0,1
2830,24510,Maryland,Baltimore city,602495,0.010954447754753151,7671.52,0.45724033538074893,1.0,0,0,0,0,0,0,1
2831,24510,Maryland,Baltimore city,602495,0.010954447754753151,7671.52,0.45724033538074893,1.0,0,0,0,0,0,0,1
2832,24510,Maryland,Baltimore city,602495,0.010954447754753151,7671.52,0.45724033538074893,3.0,0,0,0,0,0,0,1
2833,24510,Maryland,Baltimore city,602495,0.010954447754753151,7671.52,0.45724033538074893,2.0,0,0,0,0,0,0,1
2834,24510,Maryland,Baltimore city,602495,0.010954447754753151,7671.52,0.45724033538074893,2.0,0,0,0,0,0,0,1
2835,25001,Massachusetts,Barnstable County,213413,0.003772028882964018,548.32,0.4765999813376063,2.0,0,0,0,0,0,0,1
2836,25001,Massachusetts,Barnstable County,213413,0.003772028882964018,548.32,0.4765999813376063,1.0,0,0,0,0,0,0,1
2837,25001,Massachusetts,Barnstable County,213413,0.003772028882964018,548.32,0.4765999813376063,1.0,0,0,0,0,0,0,1
2838,25001,Massachusetts,Barnstable County,213413,0.003772028882964018,548.32,0.4765999813376063,1.0,0,0,0,0,0,0,1
2839,25001,Massachusetts,Barnstable County,213413,0.003772028882964018,548.32,0.4765999813376063,1.0,0,0,0,0,0,0,1
2840,25001,Massachusetts,Barnstable County,213413,0.003772028882964018,548.32,0.4765999813376063,1.0,0,0,0,0,0,0,1
2841,25001,Massachusetts,Barnstable County,213413,0.003772028882964018,548.32,0.4765999813376063,1.0,0,0,0,0,0,0,1
2842,25001,Massachusetts,Barnstable County,213413,0.003772028882964018,548.32,0.4765999813376063,1.0,0,0,0,0,0,0,1
2843,25001,Massachusetts,Barnstable County,213413,0.003772028882964018,548.32,0.4765999813376063,1.0,0,0,0,0,0,0,1
2844,25001,Massachusetts,Barnstable County,213413,0.003772028882964018,548.32,0.4765999813376063,2.0,0,0,0,0,0,0,1
2845,25003,Massachusetts,Berkshire County,126348,0.006402950580935195,141.58,0.4765999813376063,1.0,0,0,0,0,0,0,1
2846,25003,Massachusetts,Berkshire County,126348,0.006402950580935195,141.58,0.4765999813376063,1.0,0,0,0,0,0,0,1
2847,25003,Massachusetts,Berkshire County,126348,0.006402950580935195,141.58,0.4765999813376063,1.0,0,0,0,0,0,0,1
2848,25003,Massachusetts,Berkshire County,126348,0.006402950580935195,141.58,0.4765999813376063,2.0,0,0,0,0,0,0,1
2849,25003,Massachusetts,Berkshire County,126348,0.006402950580935195,141.58,0.4765999813376063,2.0,0,0,0,0,0,0,1
2850,25005,Massachusetts,Bristol County,564022,0.014710419097127418,991.3,0.4765999813376063,1.0,0,0,0,0,0,0,1
2851,25005,Massachusetts,Bristol County,564022,0.014710419097127418,991.3,0.4765999813376063,1.0,0,0,0,0,0,0,1
2852,25005,Massachusetts,Bristol County,564022,0.014710419097127418,991.3,0.4765999813376063,1.0,0,0,0,0,0,0,1
2853,25005,Massachusetts,Bristol County,564022,0.014710419097127418,991.3,0.4765999813376063,2.0,0,0,0,0,0,0,1
2854,25005,Massachusetts,Bristol County,564022,0.014710419097127418,991.3,0.4765999813376063,1.0,0,0,0,0,0,0,1
2855,25005,Massachusetts,Bristol County,564022,0.014710419097127418,991.3,0.4765999813376063,2.0,0,0,0,0,0,0,1
2856,25005,Massachusetts,Bristol County,564022,0.014710419097127418,991.3,0.4765999813376063,1.0,0,0,0,0,0,0,1
2857,25005,Massachusetts,Bristol County,564022,0.014710419097127418,991.3,0.4765999813376063,2.0,0,0,0,0,0,0,1
2858,25005,Massachusetts,Bristol County,564022,0.014710419097127418,991.3,0.4765999813376063,1.0,0,0,0,0,0,0,1
2859,25005,Massachusetts,Bristol County,564022,0.014710419097127418,991.3,0.4765999813376063,1.0,0,0,0,0,0,0,1
2860,25005,Massachusetts,Bristol County,564022,0.014710419097127418,991.3,0.4765999813376063,1.0,0,0,0,0,0,0,1
2861,25005,Massachusetts,Bristol County,564022,0.014710419097127418,991.3,0.4765999813376063,1.0,0,0,0,0,0,0,1
2862,25005,Massachusetts,Bristol County,564022,0.014710419097127418,991.3,0.4765999813376063,1.0,0,0,0,0,0,0,1
2863,25005,Massachusetts,Bristol County,564022,0.014710419097127418,991.3,0.4765999813376063,1.0,0,0,0,0,0,0,1
2864,25005,Massachusetts,Bristol County,564022,0.014710419097127418,991.3,0.4765999813376063,2.0,0,0,0,0,0,0,1
2865,25005,Massachusetts,Bristol County,564022,0.014710419097127418,991.3,0.4765999813376063,2.0,0,0,0,0,0,0,1
2866,25005,Massachusetts,Bristol County,564022,0.014710419097127418,991.3,0.4765999813376063,1.0,0,0,0,0,0,0,1
2867,25005,Massachusetts,Bristol County,564022,0.014710419097127418,991.3,0.4765999813376063,1.0,0,0,0,0,0,0,1
2868,25005,Massachusetts,Bristol County,564022,0.014710419097127418,991.3,0.4765999813376063,2.0,0,0,0,0,0,0,1
2869,25009,Massachusetts,Essex County,790638,0.047924587485043725,1508.76,0.4765999813376063,2.0,0,0,0,0,0,0,1
2870,25009,Massachusetts,Essex County,790638,0.047924587485043725,1508.76,0.4765999813376063,3.0,0,0,0,0,0,0,1
2871,25009,Massachusetts,Essex County,790638,0.047924587485043725,1508.76,0.4765999813376063,2.0,0,0,0,0,0,0,1
2872,25009,Massachusetts,Essex County,790638,0.047924587485043725,1508.76,0.4765999813376063,1.0,0,0,0,0,0,0,1
2873,25009,Massachusetts,Essex County,790638,0.047924587485043725,1508.76,0.4765999813376063,2.0,0,0,0,0,0,0,1
2874,25009,Massachusetts,Essex County,790638,0.047924587485043725,1508.76,0.4765999813376063,1.0,0,0,0,0,0,0,1
2875,25009,Massachusetts,Essex County,790638,0.047924587485043725,1508.76,0.4765999813376063,2.0,0,0,0,0,0,0,1
2876,25009,Massachusetts,Essex County,790638,0.047924587485043725,1508.76,0.4765999813376063,1.0,0,0,0,0,0,0,1
2877,25009,Massachusetts,Essex County,790638,0.047924587485043725,1508.76,0.4765999813376063,1.0,0,0,0,0,0,0,1
2878,25009,Massachusetts,Essex County,790638,0.047924587485043725,1508.76,0.4765999813376063,2.0,0,0,0,0,0,0,1
2879,25009,Massachusetts,Essex County,790638,0.047924587485043725,1508.76,0.4765999813376063,1.0,0,0,0,0,0,0,1
2880,25009,Massachusetts,Essex County,790638,0.047924587485043725,1508.76,0.4765999813376063,2.0,0,0,0,0,0,0,1
2881,25009,Massachusetts,Essex County,790638,0.047924587485043725,1508.76,0.4765999813376063,2.0,0,0,0,0,0,0,1
2882,25009,Massachusetts,Essex County,790638,0.047924587485043725,1508.76,0.4765999813376063,1.0,0,0,0,0,0,0,1
2883,25009,Massachusetts,Essex County,790638,0.047924587485043725,1508.76,0.4765999813376063,1.0,0,0,0,0,0,0,1
2884,25009,Massachusetts,Essex County,790638,0.047924587485043725,1508.76,0.4765999813376063,1.0,0,0,0,0,0,0,1
2885,25009,Massachusetts,Essex County,790638,0.047924587485043725,1508.76,0.4765999813376063,2.0,0,0,0,0,0,0,1
2886,25009,Massachusetts,Essex County,790638,0.047924587485043725,1508.76,0.4765999813376063,1.0,0,0,0,0,0,0,1
2887,25009,Massachusetts,Essex County,790638,0.047924587485043725,1508.76,0.4765999813376063,2.0,0,0,0,0,0,0,1
2888,25009,Massachusetts,Essex County,790638,0.047924587485043725,1508.76,0.4765999813376063,2.0,0,0,0,0,0,0,1
2889,25011,Massachusetts,Franklin County,70963,0.004551667770528303,102.06,0.4765999813376063,2.0,0,0,0,0,0,0,1
2890,25011,Massachusetts,Franklin County,70963,0.004551667770528303,102.06,0.4765999813376063,1.0,0,0,0,0,0,0,1
2891,25011,Massachusetts,Franklin County,70963,0.004551667770528303,102.06,0.4765999813376063,1.0,0,0,0,0,0,0,1
2892,25011,Massachusetts,Franklin County,70963,0.004551667770528303,102.06,0.4765999813376063,2.0,0,0,0,0,0,0,1
2893,25011,Massachusetts,Franklin County,70963,0.004551667770528303,102.06,0.4765999813376063,1.0,0,0,0,0,0,0,1
2894,25011,Massachusetts,Franklin County,70963,0.004551667770528303,102.06,0.4765999813376063,1.0,0,0,0,0,0,0,1
2895,25013,Massachusetts,Hampden County,470406,0.039408510945863784,751.03,0.4765999813376063,2.0,0,0,0,0,0,0,1
2896,25013,Massachusetts,Hampden County,470406,0.039408510945863784,751.03,0.4765999813376063,1.0,0,0,0,0,0,0,1
2897,25013,Massachusetts,Hampden County,470406,0.039408510945863784,751.03,0.4765999813376063,2.0,0,0,0,0,0,0,1
2898,25013,Massachusetts,Hampden County,470406,0.039408510945863784,751.03,0.4765999813376063,1.0,0,0,0,0,0,0,1
2899,25013,Massachusetts,Hampden County,470406,0.039408510945863784,751.03,0.4765999813376063,2.0,0,0,0,0,0,0,1
2900,25013,Massachusetts,Hampden County,470406,0.039408510945863784,751.03,0.4765999813376063,1.0,0,0,0,0,0,0,1
2901,25013,Massachusetts,Hampden County,470406,0.039408510945863784,751.03,0.4765999813376063,2.0,0,0,0,0,0,0,1
2902,25013,Massachusetts,Hampden County,470406,0.039408510945863784,751.03,0.4765999813376063,1.0,0,0,0,0,0,0,1
2903,25013,Massachusetts,Hampden County,470406,0.039408510945863784,751.03,0.4765999813376063,1.0,0,0,0,0,0,0,1
2904,25013,Massachusetts,Hampden County,470406,0.039408510945863784,751.03,0.4765999813376063,2.0,0,0,0,0,0,0,1
2905,25013,Massachusetts,Hampden County,470406,0.039408510945863784,751.03,0.4765999813376063,2.0,0,0,0,0,0,0,1
2906,25013,Massachusetts,Hampden County,470406,0.039408510945863784,751.03,0.4765999813376063,1.0,0,0,0,0,0,0,1
2907,25013,Massachusetts,Hampden County,470406,0.039408510945863784,751.03,0.4765999813376063,1.0,0,0,0,0,0,0,1
2908,25013,Massachusetts,Hampden County,470406,0.039408510945863784,751.03,0.4765999813376063,1.0,0,0,0,0,0,0,1
2909,25013,Massachusetts,Hampden County,470406,0.039408510945863784,751.03,0.4765999813376063,1.0,0,0,0,0,0,0,1
2910,25015,Massachusetts,Hampshire County,161355,0.007684918347742555,299.82,0.4765999813376063,1.0,0,0,0,0,0,0,1
2911,25015,Massachusetts,Hampshire County,161355,0.007684918347742555,299.82,0.4765999813376063,1.0,0,0,0,0,0,0,1
2912,25015,Massachusetts,Hampshire County,161355,0.007684918347742555,299.82,0.4765999813376063,1.0,0,0,0,0,0,0,1
2913,25015,Massachusetts,Hampshire County,161355,0.007684918347742555,299.82,0.4765999813376063,1.0,0,0,0,0,0,0,1
2914,25015,Massachusetts,Hampshire County,161355,0.007684918347742555,299.82,0.4765999813376063,1.0,0,0,0,0,0,0,1
2915,25015,Massachusetts,Hampshire County,161355,0.007684918347742555,299.82,0.4765999813376063,1.0,0,0,0,0,0,0,1
2916,25017,Massachusetts,Middlesex County,1614714,0.009456783058795552,1837.92,0.4765999813376063,2.0,0,0,0,0,0,0,1
2917,25017,Massachusetts,Middlesex County,1614714,0.009456783058795552,1837.92,0.4765999813376063,1.0,0,0,0,0,0,0,1
2918,25017,Massachusetts,Middlesex County,1614714,0.009456783058795552,1837.92,0.4765999813376063,1.0,0,0,0,0,0,0,1
2919,25017,Massachusetts,Middlesex County,1614714,0.009456783058795552,1837.92,0.4765999813376063,1.0,0,0,0,0,0,0,1
2920,25017,Massachusetts,Middlesex County,1614714,0.009456783058795552,1837.92,0.4765999813376063,3.0,0,0,0,0,0,0,1
2921,25017,Massachusetts,Middlesex County,1614714,0.009456783058795552,1837.92,0.4765999813376063,1.0,0,0,0,0,0,0,1
2922,25017,Massachusetts,Middlesex County,1614714,0.009456783058795552,1837.92,0.4765999813376063,2.0,0,0,0,0,0,0,1
2923,25017,Massachusetts,Middlesex County,1614714,0.009456783058795552,1837.92,0.4765999813376063,1.0,0,0,0,0,0,0,1
2924,25017,Massachusetts,Middlesex County,1614714,0.009456783058795552,1837.92,0.4765999813376063,2.0,0,0,0,0,0,0,1
2925,25017,Massachusetts,Middlesex County,1614714,0.009456783058795552,1837.92,0.4765999813376063,1.0,0,0,0,0,0,0,1
2926,25017,Massachusetts,Middlesex County,1614714,0.009456783058795552,1837.92,0.4765999813376063,2.0,0,0,0,0,0,0,1
2927,25017,Massachusetts,Middlesex County,1614714,0.009456783058795552,1837.92,0.4765999813376063,3.0,0,0,0,0,0,0,1
2928,25017,Massachusetts,Middlesex County,1614714,0.009456783058795552,1837.92,0.4765999813376063,2.0,0,0,0,0,0,0,1
2929,25017,Massachusetts,Middlesex County,1614714,0.009456783058795552,1837.92,0.4765999813376063,1.0,0,0,0,0,0,0,1
2930,25017,Massachusetts,Middlesex County,1614714,0.009456783058795552,1837.92,0.4765999813376063,2.0,0,0,0,0,0,0,1
2931,25017,Massachusetts,Middlesex County,1614714,0.009456783058795552,1837.92,0.4765999813376063,1.0,0,0,0,0,0,0,1
2932,25017,Massachusetts,Middlesex County,1614714,0.009456783058795552,1837.92,0.4765999813376063,2.0,0,0,0,0,0,0,1
2933,25017,Massachusetts,Middlesex County,1614714,0.009456783058795552,1837.92,0.4765999813376063,2.0,0,0,0,0,0,0,1
2934,25017,Massachusetts,Middlesex County,1614714,0.009456783058795552,1837.92,0.4765999813376063,1.0,0,0,0,0,0,0,1
2935,25017,Massachusetts,Middlesex County,1614714,0.009456783058795552,1837.92,0.4765999813376063,1.0,0,0,0,0,0,0,1
2936,25017,Massachusetts,Middlesex County,1614714,0.009456783058795552,1837.92,0.4765999813376063,3.0,0,0,0,0,0,0,1
2937,25017,Massachusetts,Middlesex County,1614714,0.009456783058795552,1837.92,0.4765999813376063,1.0,0,0,0,0,0,0,1
2938,25017,Massachusetts,Middlesex County,1614714,0.009456783058795552,1837.92,0.4765999813376063,1.0,0,0,0,0,0,0,1
2939,25017,Massachusetts,Middlesex County,1614714,0.009456783058795552,1837.92,0.4765999813376063,1.0,0,0,0,0,0,0,1
2940,25017,Massachusetts,Middlesex County,1614714,0.009456783058795552,1837.92,0.4765999813376063,1.0,0,0,0,0,0,0,1
2941,25017,Massachusetts,Middlesex County,1614714,0.009456783058795552,1837.92,0.4765999813376063,1.0,0,0,0,0,0,0,1
2942,25017,Massachusetts,Middlesex County,1614714,0.009456783058795552,1837.92,0.4765999813376063,1.0,0,0,0,0,0,0,1
2943,25017,Massachusetts,Middlesex County,1614714,0.009456783058795552,1837.92,0.4765999813376063,1.0,0,0,0,0,0,0,1
2944,25017,Massachusetts,Middlesex County,1614714,0.009456783058795552,1837.92,0.4765999813376063,1.0,0,0,0,0,0,0,1
2945,25017,Massachusetts,Middlesex County,1614714,0.009456783058795552,1837.92,0.4765999813376063,3.0,0,0,0,0,0,0,1
2946,25017,Massachusetts,Middlesex County,1614714,0.009456783058795552,1837.92,0.4765999813376063,1.0,0,0,0,0,0,0,1
2947,25017,Massachusetts,Middlesex County,1614714,0.009456783058795552,1837.92,0.4765999813376063,1.0,0,0,0,0,0,0,1
2948,25017,Massachusetts,Middlesex County,1614714,0.009456783058795552,1837.92,0.4765999813376063,3.0,0,0,0,0,0,0,1
2949,25017,Massachusetts,Middlesex County,1614714,0.009456783058795552,1837.92,0.4765999813376063,2.0,0,0,0,0,0,0,1
2950,25017,Massachusetts,Middlesex County,1614714,0.009456783058795552,1837.92,0.4765999813376063,1.0,0,0,0,0,0,0,1
2951,25017,Massachusetts,Middlesex County,1614714,0.009456783058795552,1837.92,0.4765999813376063,2.0,0,0,0,0,0,0,1
2952,25017,Massachusetts,Middlesex County,1614714,0.009456783058795552,1837.92,0.4765999813376063,1.0,0,0,0,0,0,0,1
2953,25017,Massachusetts,Middlesex County,1614714,0.009456783058795552,1837.92,0.4765999813376063,1.0,0,0,0,0,0,0,1
2954,25017,Massachusetts,Middlesex County,1614714,0.009456783058795552,1837.92,0.4765999813376063,1.0,0,0,0,0,0,0,1
2955,25017,Massachusetts,Middlesex County,1614714,0.009456783058795552,1837.92,0.4765999813376063,1.0,0,0,0,0,0,0,1
2956,25017,Massachusetts,Middlesex County,1614714,0.009456783058795552,1837.92,0.4765999813376063,2.0,0,0,0,0,0,0,1
2957,25017,Massachusetts,Middlesex County,1614714,0.009456783058795552,1837.92,0.4765999813376063,1.0,0,0,0,0,0,0,1
2958,25017,Massachusetts,Middlesex County,1614714,0.009456783058795552,1837.92,0.4765999813376063,2.0,0,0,0,0,0,0,1
2959,25021,Massachusetts,Norfolk County,705388,0.008565498704259216,1693.61,0.4765999813376063,2.0,0,0,0,0,0,0,1
2960,25021,Massachusetts,Norfolk County,705388,0.008565498704259216,1693.61,0.4765999813376063,3.0,0,0,0,0,0,0,1
2961,25021,Massachusetts,Norfolk County,705388,0.008565498704259216,1693.61,0.4765999813376063,2.0,0,0,0,0,0,0,1
2962,25021,Massachusetts,Norfolk County,705388,0.008565498704259216,1693.61,0.4765999813376063,1.0,0,0,0,0,0,0,1
2963,25021,Massachusetts,Norfolk County,705388,0.008565498704259216,1693.61,0.4765999813376063,1.0,0,0,0,0,0,0,1
2964,25021,Massachusetts,Norfolk County,705388,0.008565498704259216,1693.61,0.4765999813376063,2.0,0,0,0,0,0,0,1
2965,25021,Massachusetts,Norfolk County,705388,0.008565498704259216,1693.61,0.4765999813376063,1.0,0,0,0,0,0,0,1
2966,25021,Massachusetts,Norfolk County,705388,0.008565498704259216,1693.61,0.4765999813376063,2.0,0,0,0,0,0,0,1
2967,25021,Massachusetts,Norfolk County,705388,0.008565498704259216,1693.61,0.4765999813376063,2.0,0,0,0,0,0,0,1
2968,25021,Massachusetts,Norfolk County,705388,0.008565498704259216,1693.61,0.4765999813376063,1.0,0,0,0,0,0,0,1
2969,25021,Massachusetts,Norfolk County,705388,0.008565498704259216,1693.61,0.4765999813376063,2.0,0,0,0,0,0,0,1
2970,25021,Massachusetts,Norfolk County,705388,0.008565498704259216,1693.61,0.4765999813376063,1.0,0,0,0,0,0,0,1
2971,25021,Massachusetts,Norfolk County,705388,0.008565498704259216,1693.61,0.4765999813376063,1.0,0,0,0,0,0,0,1
2972,25021,Massachusetts,Norfolk County,705388,0.008565498704259216,1693.61,0.4765999813376063,2.0,0,0,0,0,0,0,1
2973,25023,Massachusetts,Plymouth County,518132,0.008731365752356543,750.93,0.4765999813376063,2.0,0,0,0,0,0,0,1
2974,25023,Massachusetts,Plymouth County,518132,0.008731365752356543,750.93,0.4765999813376063,1.0,0,0,0,0,0,0,1
2975,25023,Massachusetts,Plymouth County,518132,0.008731365752356543,750.93,0.4765999813376063,1.0,0,0,0,0,0,0,1
2976,25023,Massachusetts,Plymouth County,518132,0.008731365752356543,750.93,0.4765999813376063,1.0,0,0,0,0,0,0,1
2977,25023,Massachusetts,Plymouth County,518132,0.008731365752356543,750.93,0.4765999813376063,2.0,0,0,0,0,0,0,1
2978,25023,Massachusetts,Plymouth County,518132,0.008731365752356543,750.93,0.4765999813376063,1.0,0,0,0,0,0,0,1
